SKU,Desc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DT2364,"Применения: RU Fine fast cuts and curve cuts in wood and plastic.
Длина: 305 мм
Шаг зуба: 4.2 мм
В уп-ке, шт.: 5





















",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DT2384,"Применения: Металл, листовой металл, трубы и профили толщиной 3 мм.
Длина: 152 мм
Шаг зуба: 1.4 мм
В уп-ке, шт.: 5





















",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DT2385,"Применения: Чистый рез в металле, листовом материале, трубах и профилях толщиной 1.5 мм
Длина: 152 мм
Шаг зуба: 1.1 мм
В уп-ке, шт.: 5





















",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DT2387,"Применения: Твердый пластик, сэндвич панели и трубы толщиной 3-12 мм.
Длина: 203 мм
Шаг зуба: 1.8-2.5 мм
В уп-ке, шт.: 5





















",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DT2400,"Применения: RU Bi-metal blade used for pallet repair. Cuts wood with nails up to 175mm thick, sheet metal, pipes and aluminium profiles (3 - 12mm).  Ideal for flexible flush cutting
Длина: 225 мм
Шаг зуба: 2.5 мм
В уп-ке, шт.: 100





















",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DT2420,"Применения: RU TCT blade for cutting in concrete, red brick, poroton and fibre cement up to 150mm.  Ideal for curve cuts
Длина: 240 мм
Шаг зуба: 12.7 мм
В уп-ке, шт.: 1





















",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DT2421,"Применения: RU TCT blade for cutting in concrete, red brick, poroton and fibre cement up to 250mm.
Длина: 305 мм
Шаг зуба: 12.7 мм
В уп-ке, шт.: 1





















",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DT2422,"Применения: RU TCT blade for cutting in concrete, red brick, poroton and fibre cement up to 400mm.
Длина: 457 мм
Шаг зуба: 12.7 мм
В уп-ке, шт.: 1





















",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DT2423,"Применения: RU TCT blade for cutting aerated concrete, fibre cement and reinforced plastics up to 100mm thick.  Ideal for cutting abrasive materials
Длина: 152 мм
Шаг зуба: 4.2 мм
В уп-ке, шт.: 1





















",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DT2426,"Применения: RU TCT blade for cutting stainless steel plates (2 - 4mm), stainless steel profiles (2 - 80mm), fibre glass and reinforced plastics (2 - 15mm)
Длина: 150 мм
Шаг зуба: 1.4 мм
В уп-ке, шт.: 1





















",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DT2430,"Применения: RU Fast and coarse curve cutting in wood (logs and pruning)
Длина: 152 мм
Шаг зуба: 8.5 мм
В уп-ке, шт.: 5





















",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DT2432,"Применения: RU Fast and coarse cutting in wood (logs and pruning)
Длина: 305 мм
Шаг зуба: 8.5 мм
В уп-ке, шт.: 5





















",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DT3500,"
























",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DT3501,"
























",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DT3502,"
























",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DT3733,"
























",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DT3734,"
























",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DT3901,"
























",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DT3905,"
























",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DT3906,"
























",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DT4011,"Применения: RU Plywood / Natural Wood / MDF
Диаметр диска: 184 мм
Посадка: 16 мм
&#1047;&#1091;&#1073;&#1100;&#1103;: 16
Толщина пропила: 2.6 мм
Толщина диска: 1.7 мм
Заточка: RU Alternate Top Bevel
Угол заточки: +25 °
RU Finish: RU Fast Rip
















",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DT4015,"Применения: RU Plywood / Natural Wood / MDF
Диаметр диска: 235 мм
Посадка: 30 мм
&#1047;&#1091;&#1073;&#1100;&#1103;: 18
Толщина пропила: 3.0 мм
Толщина диска: 2.2 мм
Заточка: RU Alternate Top Bevel
Угол заточки: +25 °
RU Finish: RU Fast Rip
















",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DT4026,"Применения: RU For general purpose and cross cut
Диаметр диска: 165 мм
Посадка: 20 мм
&#1047;&#1091;&#1073;&#1100;&#1103;: 24
Толщина пропила: 2.6 мм
Толщина диска: 1.7 мм
Заточка: RU Alternate Top Bevel
Угол заточки: +25 °
RU Finish: RU General Purpose
















",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DT4027,"Применения: RU Plywood / Natural Wood / MDF
Диаметр диска: 165 мм
Посадка: 30 мм
&#1047;&#1091;&#1073;&#1100;&#1103;: 24
Толщина пропила: 2.6 мм
Толщина диска: 1.7 мм
Заточка: RU Alternate Top Bevel
Угол заточки: +25 °
RU Finish: RU General Purpose
















",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DT4031,"Применения: RU Plywood / Natural Wood / MDF
Диаметр диска: 184 мм
Посадка: 16 мм
&#1047;&#1091;&#1073;&#1100;&#1103;: 28
Толщина пропила: 2.6 мм
Толщина диска: 1.7 мм
Заточка: RU Alternate Top Bevel
Угол заточки: +25 °
RU Finish: RU General Purpose
















",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DT4032,"Применения: RU Plywood / Natural Wood / MDF
Диаметр диска: 184 мм
Посадка: 20 мм
&#1047;&#1091;&#1073;&#1100;&#1103;: 28
Толщина пропила: 2.6 мм
Толщина диска: 1.7 мм
Заточка: RU Alternate Top Bevel
Угол заточки: +25 °
RU Finish: RU General Purpose
















",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DT4033,"Применения: RU Plywood / Natural Wood / MDF
Диаметр диска: 190 мм
Посадка: 30 мм
&#1047;&#1091;&#1073;&#1100;&#1103;: 28
Толщина пропила: 2.6 мм
Толщина диска: 1.7 мм
Заточка: RU Alternate Top Bevel
Угол заточки: +10 °
RU Finish: RU General Purpose
















",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DT4034,"Применения: RU Plywood / Natural Wood / MDF
Диаметр диска: 190 мм
Посадка: 20 мм
&#1047;&#1091;&#1073;&#1100;&#1103;: 28
Толщина пропила: 2.6 мм
Толщина диска: 1.7 мм
Заточка: RU Alternate Top Bevel
Угол заточки: +10 °
RU Finish: RU General Purpose
















",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DT4036,"Применения: RU Plywood / Natural Wood / MDF
Диаметр диска: 235 мм
Посадка: 30 мм
&#1047;&#1091;&#1073;&#1100;&#1103;: 28
Толщина пропила: 3.0 мм
Толщина диска: 2.2 мм
Заточка: RU Alternate Top Bevel
Угол заточки: +25 °
RU Finish: RU General Purpose
















",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DT4037,"Применения: RU Plywood / Natural Wood / MDF
Диаметр диска: 235 мм
Посадка: 25.4 мм
&#1047;&#1091;&#1073;&#1100;&#1103;: 28
Толщина пропила: 3.0 мм
Толщина диска: 2.2 мм
Заточка: RU Alternate Top Bevel
Угол заточки: +25 °
RU Finish: RU General Purpose
















",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DT4062,"Применения: RU Plywood / Natural Wood / MDF
Диаметр диска: 184 мм
Посадка: 20 мм
&#1047;&#1091;&#1073;&#1100;&#1103;: 40
Толщина пропила: 2.6 мм
Толщина диска: 1.7 мм
Заточка: RU Alternate Top Bevel
Угол заточки: +10 °
RU Finish: RU Fine Finish
















",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DT4063,"Применения: RU Plywood / Natural Wood / MDF
Диаметр диска: 184 мм
Посадка: 16 мм
&#1047;&#1091;&#1073;&#1100;&#1103;: 40
Толщина пропила: 2.6 мм
Толщина диска: 1.7 мм
Заточка: RU Alternate Top Bevel
Угол заточки: +10 °
RU Finish: RU Fine Finish
















",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DT4064,"Применения: RU Plywood / Natural Wood / MDF
Диаметр диска: 190 мм
Посадка: 30 мм
&#1047;&#1091;&#1073;&#1100;&#1103;: 40
Толщина пропила: 2.6 мм
Толщина диска: 1.7 мм
Заточка: RU Alternate Top Bevel
Угол заточки: +10 °
RU Finish: RU Fine Finish
















",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DT4065,"Применения: RU Plywood / Natural Wood / MDF
Диаметр диска: 190 мм
Посадка: 20 мм
&#1047;&#1091;&#1073;&#1100;&#1103;: 40
Толщина пропила: 2.6 мм
Толщина диска: 1.7 мм
Заточка: RU Alternate Top Bevel
Угол заточки: +10 °
RU Finish: RU Fine Finish
















",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DT4067,"Применения: RU Plywood / Natural Wood / MDF
Диаметр диска: 235 мм
Посадка: 30 мм
&#1047;&#1091;&#1073;&#1100;&#1103;: 40
Толщина пропила: 3.0 мм
Толщина диска: 2.2 мм
Заточка: RU Alternate Top Bevel
Угол заточки: +10 °
RU Finish: RU Fine Finish
















",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DT4081,"Применения: RU Veneer / Laminate / Plastic
Диаметр диска: 150 мм
Посадка: 20 мм
&#1047;&#1091;&#1073;&#1100;&#1103;: 40
Толщина пропила: 2.6 мм
Толщина диска: 1.7 мм
Заточка: RU Triple Chip Grind
Угол заточки: -5 °
RU Finish: RU Fine Finish
















",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DT4084,"Применения: RU Plywood / Natural Wood / MDF
Диаметр диска: 160 мм
Посадка: 20 мм
&#1047;&#1091;&#1073;&#1100;&#1103;: 48
Толщина пропила: 2.6 мм
Толщина диска: 1.7 мм
Заточка: RU Triple Chip Grind
Угол заточки: -5 °
RU Finish: RU Fine Finish
















",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DT4085,"Применения: RU Veneer / Laminate / Plastic
Диаметр диска: 160 мм
Посадка: 30 мм
&#1047;&#1091;&#1073;&#1100;&#1103;: 48
Толщина пропила: 2.6 мм
Толщина диска: 1.7 мм
Заточка: RU Triple Chip Grind
Угол заточки: -5 °
RU Finish: RU Fine Finish
















",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DT4087,"Применения: RU For veneers , aluminium and plastics
Диаметр диска: 165 мм
Посадка: 20 мм
&#1047;&#1091;&#1073;&#1100;&#1103;: 48
Толщина пропила: 2.6 мм
Толщина диска: 1.7 мм
Заточка: RU Triple Chip Grind
Угол заточки: -5 °
RU Finish: RU Fine Finish
















",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DT4088,"Применения: RU Plywood / Natural Wood / MDF
Диаметр диска: 165 мм
Посадка: 30 мм
&#1047;&#1091;&#1073;&#1100;&#1103;: 48
Толщина пропила: 2.6 мм
Толщина диска: 1.7 мм
Заточка: RU Triple Chip Grind
Угол заточки: -5 °
RU Finish: RU Fine Finish
















",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DT4091,"Применения: RU Veneer / Laminate / Plastic
Диаметр диска: 180 мм
Посадка: 30 мм
&#1047;&#1091;&#1073;&#1100;&#1103;: 48
Толщина пропила: 2.6 мм
Толщина диска: 1.7 мм
Заточка: RU Triple Chip Grind
Угол заточки: -5 °
RU Finish: RU Fine Finish
















",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DT4092,"Применения: RU Plywood / Natural Wood / MDF
Диаметр диска: 184 мм
Посадка: 16 мм
&#1047;&#1091;&#1073;&#1100;&#1103;: 48
Толщина пропила: 2.6 мм
Толщина диска: 1.7 мм
Заточка: RU Triple Chip Grind
Угол заточки: -5 °
RU Finish: RU Fine Finish
















",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DT4094,"Применения: RU Plywood / Natural Wood / MDF
Диаметр диска: 190 мм
Посадка: 30 мм
&#1047;&#1091;&#1073;&#1100;&#1103;: 48
Толщина пропила: 2.6 мм
Толщина диска: 1.7 мм
Заточка: RU Triple Chip Grind
Угол заточки: -5 °
RU Finish: RU Fine Finish
















",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DT4095,"Применения: RU Veneer / Laminate / Plastic
Диаметр диска: 190 мм
Посадка: 20 мм
&#1047;&#1091;&#1073;&#1100;&#1103;: 48
Толщина пропила: 2.6 мм
Толщина диска: 1.7 мм
Заточка: RU Triple Chip Grind
Угол заточки: -5 °
RU Finish: RU Fine Finish
















",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DT4097,"Применения: RU Plywood / Natural Wood / MDF
Диаметр диска: 235 мм
Посадка: 30 мм
&#1047;&#1091;&#1073;&#1100;&#1103;: 56
Толщина пропила: 3.0 мм
Толщина диска: 2.2 мм
Заточка: RU Triple Chip Grind
Угол заточки: -5 °
RU Finish: RU Extra Fine Finish
















",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DT4202,"Применения: RU Plywood / Natural Wood / MDF
Диаметр диска: 250 мм
Пропил: 30 мм
&#1047;&#1091;&#1073;&#1100;&#1103;: 24
Толщина: 2.8 мм
Толщина диска: 1.8 мм
Заточка: RU Flat Top Depth Limiter
Угол заточки: 10 °
RU Finish: RU Fast Rip
















",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DT4204,"Применения: RU Plywood / Natural Wood / MDF
Диаметр диска: 300 мм
Пропил: 30 мм
&#1047;&#1091;&#1073;&#1100;&#1103;: 32
Толщина: 3.0 мм
Толщина диска: 2.2 мм
Заточка: RU Flat Top Depth Limiter
Угол заточки: 10 °
RU Finish: RU Fast Rip
















",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DT4215,"Применения: RU Plywood / Natural Wood / MDF
Диаметр диска: 315 мм
Пропил: 30 мм
&#1047;&#1091;&#1073;&#1100;&#1103;: 24
Толщина: 3.0 мм
Толщина диска: 2.2 мм
Заточка: RU Alternate Top Bevel
Угол заточки: 10 °
RU Finish: RU Fast Rip
















",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DT4291,"Применения: RU Plywood / Natural Wood / MDF
Диаметр диска: 350 мм
Пропил: 30 мм
&#1047;&#1091;&#1073;&#1100;&#1103;: 96
Толщина: 3.0 мм
Толщина диска: 2.2 мм
Заточка: RU Triple Chip Grind
Угол заточки: -5 °
RU Finish: RU Extra Fine Finish
















",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DT4305,"Применения: RU Plywood / Natural Wood / MDF
Диаметр диска: 350 мм
Пропил: 30 мм
&#1047;&#1091;&#1073;&#1100;&#1103;: 36
Толщина: 3.0 мм
Толщина диска: 2.2 мм
Заточка: RU Flat Top Depth Limiter
Угол заточки: 10 °
RU Finish: RU Fast Rip
















",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DT4310,"Применения: RU Plywood / Natural Wood / MDF
Диаметр диска: 216 мм
Пропил: 30 мм
&#1047;&#1091;&#1073;&#1100;&#1103;: 24
Толщина: 2.6 мм
Толщина диска: 1.8 мм
Заточка: RU Alternate Top Bevel
Угол заточки: -5 °
RU Finish: RU Fast Rip
















",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DT4320,"Применения: RU Plywood / Natural Wood / MDF
Диаметр диска: 216 мм
Пропил: 30 мм
&#1047;&#1091;&#1073;&#1100;&#1103;: 48
Толщина: 2.6 мм
Толщина диска: 1.8 мм
Заточка: RU Alternate Top Bevel
Угол заточки: -5 °
RU Finish: RU General Purpose
















",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DT4329,"Применения: RU Plywood / Natural Wood / MDF
Диаметр диска: 300 мм
Пропил: 30 мм
&#1047;&#1091;&#1073;&#1100;&#1103;: 60
Толщина: 3.0 мм
Толщина диска: 2.2 мм
Заточка: RU Triple Chip Grind
Угол заточки: 10 °
RU Finish: RU Extra Fine Finish
















",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DT4338,"Применения: RU Plywood / Natural Wood / MDF
Диаметр диска: 400 мм
Пропил: 30 мм
&#1047;&#1091;&#1073;&#1100;&#1103;: 60
Толщина: 3.5 мм
Толщина диска: 2.5 мм
Заточка: RU Alternate Top Bevel
Угол заточки: 10 °
RU Finish: RU Extra Fine Finish
















",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DT4360,"Применения: RU Plywood / Natural Wood / MDF
Диаметр диска: 350 мм
Пропил: 30 мм
&#1047;&#1091;&#1073;&#1100;&#1103;: 84
Толщина: 3.0 мм
Толщина диска: 2.2 мм
Заточка: RU Alternate Top Bevel
Угол заточки: 10 °
RU Finish: RU Extra Fine Finish
















",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DT4370,"Применения: RU Plywood / Natural Wood / MDF
Диаметр диска: 216 мм
Пропил: 30 мм
&#1047;&#1091;&#1073;&#1100;&#1103;: 60
Толщина: 2.6 мм
Толщина диска: 1.8 мм
Заточка: RU Triple Chip Grind
Угол заточки: -5 °
RU Finish: RU Extra Fine Finish
















",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DT4600,"Диаметр: 6 мм
Длина: 200 мм
Рабочая длина: 100 мм
В уп-ке, шт.: 1





















",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DT4602,"Диаметр: 8 мм
Длина: 200 мм
Рабочая длина: 100 мм
В уп-ке, шт.: 1





















",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DT4604,"Диаметр: 10 мм
Длина: 200 мм
Рабочая длина: 100 мм
В уп-ке, шт.: 1





















",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DT4606,"Диаметр: 12 мм
Длина: 200 мм
Рабочая длина: 100 мм
В уп-ке, шт.: 1





















",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DT4608,"Диаметр: 14 мм
Длина: 200 мм
Рабочая длина: 100 мм
В уп-ке, шт.: 1





















",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DT4610,"Диаметр: 16 мм
Длина: 200 мм
Рабочая длина: 100 мм
В уп-ке, шт.: 1





















",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DT4612,"Диаметр: 18 мм
Длина: 200 мм
Рабочая длина: 100 мм
В уп-ке, шт.: 1





















",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DT4614,"Диаметр: 20 мм
Длина: 200 мм
Рабочая длина: 100 мм
В уп-ке, шт.: 1





















",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DT4615,"Диаметр: 22 мм
Длина: 200 мм
Рабочая длина: 100 мм
В уп-ке, шт.: 1





















",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DT4616,"Диаметр: 24 мм
Длина: 200 мм
Рабочая длина: 100 мм
В уп-ке, шт.: 1





















",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DT4618,"Диаметр: 26 мм
Длина: 200 мм
Рабочая длина: 100 мм
В уп-ке, шт.: 1





















",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DT4619,"Диаметр: 28 мм
Длина: 200 мм
Рабочая длина: 100 мм
В уп-ке, шт.: 1





















",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DT4620,"Диаметр: 30 мм
Длина: 200 мм
Рабочая длина: 100 мм
В уп-ке, шт.: 1





















",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DT4621,"Диаметр: 32 мм
Длина: 200 мм
Рабочая длина: 100 мм
В уп-ке, шт.: 1





















",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DT4632,"Диаметр: 8 мм
Длина: 380 мм
Рабочая длина: 280 мм
В уп-ке, шт.: 1





















",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DT4634,"Диаметр: 10 мм
Длина: 380 мм
Рабочая длина: 280 мм
В уп-ке, шт.: 1





















",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DT4636,"Диаметр: 12 мм
Длина: 380 мм
Рабочая длина: 280 мм
В уп-ке, шт.: 1





















",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DT4638,"Диаметр: 14 мм
Длина: 380 мм
Рабочая длина: 280 мм
В уп-ке, шт.: 1





















",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
